Date,State,Company,Stock_Price,Volume,Market_Cap,P_E_Ratio,EPS,Revenue,Profit,Debt,Equity,Dividend_Yield,Sector,Open_Price,Close_Price,High_Price,Low_Price,Trading_Day,Exchange
2024-02-18,New York,,164.95641271522803,343962.0,619948656553.881,88.58594456367801,21.952745115983806,2953524422.859015,,437882029.05324125,2671142067.92447,0.3087485208388885,Finance!,1133.2002286612114,944.3072826892139,1474.1931163718043,753.5850272110661,Yes,NYSE
2024-02-19,,Microsoft,870.4833124542076,928699.0,675856836251.4366,35.84282038259343,42.139654106258085,1977781187.5472627,4870875125.842618,567963711.2230808,1428833230.262292,0.19630960518287055,Tech,918.3731558081312,1032.759050280973,324.6411418436791,785.4326093083969,Yes,NYSE
2024-02-20,Florida,Apple,1366.6268908614104,526825.0,777555181568.1111,42.64237483104383,29.87240612914738,3641264655.094803,3141320143.3906407,493342846.86994797,1073975518.6339884,2.831946147885127,Energy,598.0459443179944,958.4310440365298,476.0025331677725,348.9690866070961,No,NASDAQ
2024-02-21,Texas,Tesla,624.6533069724198,411354.0,,43.629424167248466,36.250473012766015,6670028325.952515,2253390536.3215957,641863883.1627742,2952057254.8144073,4.435302808636039,Tech,1377.5917969678342,1211.9376570785407,933.761222795271,1022.4308857732829,No,NASDAQ
2024-02-22,Florida,Apple,,962832.0,,58.27717246886413,9.344874305414118,4471168493.852695,393896789.1385448,181061479.64823455,4579426083.328596,1.6162573800029556,Healthcare,1313.0678210087804,1110.6739038090093,,1054.1829709360168,Yes,NASDAQ
2024-02-23,New York,Google,258.03071267612904,,14503754428.020336,26.69885134890667,48.22045463372918,9340664141.024776,3348338842.04822,540755883.9207053,4176137499.2759957,,Finance,668.0583108869148,677.3170513383602,,256.336340523903,No,NASDAQ
2024-02-24,Florida,Tesla,269.5960068062681,702562.0,163008556410.05087,83.11005975423191,20.263618421716142,8542349209.314359,689101158.1075712,,911544465.0915754,3.7409552265653954,Healthcare,,1237.700300410103,644.3759530419508,822.7188328732428,No,NYSE
2024-02-25,California,Apple,677.5186522956374,172236.0,984929851250.8877,33.08221636290102,32.71641258361468,1024903759.0130267,3355963492.183692,461074391.96459687,3829420703.803447,,Energy,445.228920656701,1053.0904861068975,642.1809692561136,933.426054929575,,NASDAQ
2024-02-26,New York,Amazon,913.7357450342179,913977.0,76917512809.51596,72.00945563518478,1.0417255040712028,1316120713.633214,4895884568.350572,469435112.377537,1149420185.003409,,Energy,369.4691871757032,224.53177084676597,1170.7582629925655,320.0647379304239,Yes,NYSE
2024-02-27,Texas,Amazon,166.89233749592253,90743.0,679109434037.9847,53.755495469057436,,,2659910095.818902,881483816.625935,,,Tech,834.8153460027889,832.8157274022386,399.351698234436,1346.9700834675064,No,NASDAQ
2024-02-28,California,Google,1412.3744540864902,448875.0,176906550398.6845,60.6602723185119,39.123510067257456,,1070501864.0478537,818645578.392502,4600265529.266756,0.8798065933049282,Tech,1309.3813014269315,1106.4059190334106,,750.0974987041682,Yes,NASDAQ
2024-02-29,New York,Tesla,1144.943745295534,87155.0,717001867181.8743,,48.40167533146071,,3126456226.022903,629607004.1744198,,1.4089388796201212,Finance,1171.737352437347,852.2678924915066,790.1725283214205,216.79111861572488,Yes_,NASDAQ
2024-03-01,Texas,,900.6046815113109,968196.0,706284412559.0315,74.8272038269262,,5913990065.121204,2564697145.987635,716515286.9088085,843236959.6493572,1.0341946734096847,Finance,1203.4901669208866,1426.0915438798165,458.9969130777054,534.8744575507324,Yes,
2024-03-02,California,Tesla,1251.2360728615367,907630.0,234964860728.3021,22.918949309049957,1.9553186735691155,2299075446.8057666,2665748004.0268693,42898355.80449983,321052860.4318148,4.85722372523218,Healthcare,700.0183129644857,197.16233890271582,462.2118865918055,741.5926499982481,Yes,NASDAQ
2024-03-03,California,Google,166.2707973775643,943349.0,270364764819.985,,18.107243438808865,4787389288.008431,2390586919.905372,744017320.2077308,1465661204.3744202,0.09305508178078681,Finance!,517.5450061076513,1097.3664546743,76.5349807207572,64.7090219670207,No,NYSE
,New York,Tesla,741.4163727130303,90846.0,655115942888.4862,56.93455248943476,0.971659700922231,4061356847.3779664,3368735497.1603546,486216071.9848033,2908917121.382865,3.13028169214662,Finance,1148.1658675223262,1245.4536765727757,1054.0247915966206,96.26931976133739,No,NASDAQ
2024-03-05,Illinois,Amazon,963.635033949412,759795.0,390695952741.4334,72.3832280071782,9.699417303897208,8731720432.534857,2859769617.4987693,317815789.79167277,4384470699.913849,2.5879941243771913,Healthcare,1200.282499989007,1068.8471326124995,1175.1250388796168,130.504863200396,Yes,NYSE
2024-03-06,California,Apple,1251.5467138715194,293706.0,,9.75340446130189,,322592587.29552567,,139862988.2415491,594275060.7635655,,Energy,1058.2628743970233,609.0982573433892,97.02027073934991,830.2960775541783,Yes,NYSE
2024-03-07,,Amazon,,815468.0,731947919188.6943,11.592554919351496,46.86071106551416,8958543060.777431,4129334518.8694897,75301269.4729566,2074851015.1623778,4.4379435605198765,Finance,96.55532768628925,608.9464541448227,899.6050817398823,537.3278845444057,No,NASDAQ
2024-03-08,Texas,Amazon,451.75041208442946,717112.0,,81.2545204570623,4.463709310007443,6521174746.114553,,44981196.928173445,1358821758.6239562,3.350812887696411,Finance,905.0427976993016,900.5228823587684,1183.4253682671117,1345.0008696811992,Yes,
2024-03-09,Florida,Apple!,1414.2762458608463,861665.0,855788020480.8016,81.85810645319654,27.939248862644412,7375644337.296239,3628810033.872678,161879995.27275175,74743343.28336473,4.991771756616132,Healthcare,553.2164524094327,625.7921527140635,595.5480701669533,860.8891148768968,Yes,NASDAQ
2024-03-10,New York,Amazon,230.30147007476202,608337.0,515154854527.7757,28.303948120612713,12.768654221589193,,1071580316.8887341,30240780.41826188,3942252459.3389125,0.8432797966324268,Healthcare,334.47948608852283,,677.4752951393,1151.8496767903212,Yes,NASDAQ
2024-03-11,New York,,1318.9437470006706,240647.0,106594903275.42139,63.44667926601933,7.039050377117084,,3911753805.766148,732668978.2182767,4066439737.417069,0.4393391793391438,Healthcare,1056.8731318463329,209.39939652695307,574.3561048726033,1046.3431062948548,No,NASDAQ
2024-03-12,Illinois,Apple,,331825.0,694378261197.4534,47.10210713874265,11.02711347158872,5885273150.946549,737873444.1227131,248689257.6098375,1106223185.9704046,0.6969863373317198,,439.3628967448129,976.7781545604911,507.69354192138724,804.4650544947019,,NASDAQ
2024-03-13,Illinois,Amazon,306.8726086728071,290962.0,519643876534.96594,,28.930377068135602,5372518358.306612,2367821812.3528357,368803552.88931596,756286126.176836,1.3464548379229813,,1373.6196804859908,244.46669312177468,762.1554992952852,1129.8446376594309,Yes,
,New York,Microsoft,1096.9957930954886,949048.0,298759514223.0147,86.97353198942639,3.350211622053656,7858882700.202144,3953051930.9105425,822733942.1945013,722889812.0256237,2.08393495783978,Finance,482.21465695663255,833.2317136236105,,839.8232691582069,,NYSE
,,Amazon,108.41400222809777,,423116840843.631,12.586360335314367,21.767507948804035,,1400635500.2625961,114746030.77493821,2319789554.1024604,4.313016425009715,Tech,855.0118694832831,1087.5927434955076,688.9971377861955,608.9116425261532,Yes,NASDAQ
2024-03-16,Texas,Google,637.8630964517747,997140.0,299039405843.91125,78.90852046890316,6.847869762662677,8571114798.409016,4185611913.7458024,835610470.8331891,1232553287.6201055,1.417958831644433,Tech,,289.990829012361,1415.6464301946978,681.9170071360901,Yes,NASDAQ
2024-03-17,New York,Tesla,798.6107838366273,320849.0,263762809907.04126,,13.706584914484624,2327082232.609974,3220789130.0989566,639576396.515233,2556827076.878256,4.576216550138411,Tech,633.0715901397058,,89.73304180595922,1265.826942338628,No,NYSE
2024-03-18,Illinois,Amazon,891.9355775689694,545392.0,164444812422.86847,58.59205965738966,9.618641054188867,8060019907.128027,1987671893.3031685,,,2.3145384420235833,Finance,,252.97104525608185,288.8779529868917,866.7466592791429,Yes,NYSE
2024-03-19,New York,Tesla,1407.1090099604112,,363404366004.3384,67.12347920162642,44.16047744156177,1793948415.4752326,2117141204.8604286,117895432.3463775,1054530435.4744662,3.235350092694913,Energy,,949.8029311622515,1177.6684664373104,597.0794148353576,No,
2024-03-20,Florida,,1024.7634965765824,653192.0,251736219109.75467,92.6491991672652,35.42976541047735,,4629965070.445885,91583548.07117839,3755983828.6076155,1.3220385702797537,,,783.0518925181841,241.48278037488194,310.62756980005975,No,NASDAQ
2024-03-21,California,Amazon,747.8530292678937,857035.0,683751052566.8632,10.388395587415097,43.43628268947878,9404694724.766848,1089033220.9618952,,751904415.2900802,,Tech,,482.2086830234294,443.35730427898096,768.2688711924727,,NYSE
2024-03-22,New York,Apple,1224.0288025855396,627787.0,684192864422.1431,7.8002534518225275,19.234795443929855,3357605728.96153,3466843739.6120334,140427938.52077404,3994531683.8707037,4.347284703290246,,202.29069393119178,211.7456597401886,709.5164398643159,415.9859588220883,,NASDAQ
2024-03-23,California,Tesla,1428.272590383893,846457.0,502338402313.08276,21.93486924143348,15.739326906198137,5299333253.487908,3536500299.287103,267783525.44562724,,0.5475309026008196,Healthcare,674.0067719991198,1116.988502421329,1417.5852735796018,1435.5908232861368,Yes,NASDAQ
2024-03-24,,Microsoft,81.99591558932173,752624.0,778166582942.8507,98.71253397253996,,,4612256220.948865,53050504.871279396,4160202509.667953,3.8701065288351133,Healthcare,1189.4295303242502,603.6174433966586,316.07672159017574,761.9240227440779,Yes,NYSE
2024-03-25,,Apple,1474.6558447712562,819749.0,841498379287.0421,72.9322549008887,,795637186.8790916,3565850027.3598275,,23894724.445518102,2.9049215303842875,Healthcare,703.1309144155799,175.46962704610576,1388.4726613062587,,Yes,NYSE
,New York,Apple,174.89160164233647,425632.0,580186690976.8389,63.390906310177684,36.26274332991305,4941313101.322998,2922378643.5500693,145361589.3421091,3745967676.325511,4.305688908394244,Finance,429.88249877995247,1170.5445404954626,1091.8605434336362,184.67192476698762,Yes,NYSE
2024-03-27,Florida,Apple,1230.860829939704,174084.0,619316227600.6703,9.46871007440105,17.553645599064406,3606489180.905879,4512622442.827562,,257672814.69625148,3.5890920604908856,Energy,90.02460748087142,387.69729105154,,462.27051298028664,Yes,NASDAQ
,,Apple,456.48539119954813,525156.0,283603023876.5788,88.51547126983165,15.734857798481904,8724683856.88183,4145677235.0390253,218253158.7803443,4750498585.3172,1.408320510557709,Energy,503.8845142859496,,,183.63612046255096,Yes,NASDAQ
,New York,Amazon,241.66050374311405,893017.0,894974331504.8142,82.21190106323016,29.947239161989593,8766918507.564554,3583910596.5256476,797996781.6802521,3513727168.003836,2.872137986286381,Healthcare,1084.40261118655,869.1030946140681,,1346.2452269683322,,NYSE
2024-03-30,Illinois,Amazon,687.7906775850606,462261.0,25181838378.107296,68.15600416737307,21.86887059431984,7008094615.932821,162988654.12263316,,1600929435.8777277,0.06536809802723642,Energy,,332.0670667896243,193.40537855080302,1288.8097718607696,Yes,
,Texas,Amazon,983.7370401990396,677760.0,349253866973.40283,37.217427471046754,49.044084074372535,6557589021.45039,1867664739.1599832,721394427.0449284,1599320479.1794636,2.376091711862145,Tech,544.2751014454952,160.7883044034484,535.5202166733312,1457.7491878712972,No,NYSE
2024-04-01,California,Microsoft,602.3801752840387,,722078621128.3062,11.697970778984445,17.87702684065019,7337150904.299293,3159485172.0420513,333141372.1572348,4307475749.355154,0.43006817786017837,Tech,79.33561947241276,910.2110723338074,157.2529230655826,,Yes,NASDAQ
2024-04-02,Texas,Microsoft,129.1198420099135,204141.0,81009420161.49008,60.103656350587634,30.733402526174878,3660503023.127068,2611300396.7313895,583161682.8895195,4514210358.250448,2.1447249890516487,Healthcare,1096.5447546776873,,1482.005078768362,985.923592007423,Yes,NYSE
2024-04-03,New York,Microsoft,919.2186525051391,644703.0,183986357900.86432,73.37098428877957,15.65138992042162,,1596659700.6565695,38757948.14030626,4457877247.865615,0.548059039993386,,1326.9904182242042,144.9235030529636,,1389.0701249488761,Yes,NASDAQ
2024-04-04,Florida,Google,1358.4847503604783,444049.0,589696442134.9883,13.952833295338506,49.53068951251177,,722205135.1573316,495294909.91082203,,4.777399034727075,Healthcare,874.3660606476496,1068.2176688517159,756.6483231573269,1422.2700599691702,No,NYSE
2024-04-05,Illinois,Microsoft,,195716.0,560433677792.0944,65.20792768085711,22.311040632534397,9380343245.51731,2765027613.7863393,148773025.912593,4095178200.979781,2.6153397870386392,Energy,87.51455354431496,831.3670700318895,1188.9920881036135,1322.3573721812236,No,NASDAQ
2024-04-06,California,Amazon,363.68252756469917,605494.0,,32.20477644928006,31.743027662253468,,1429659287.5534787,486371595.22630155,2863882237.59751,4.566089926383217,Finance,365.556703196823,,1466.5908498773852,1299.135623538743,,NASDAQ
2024-04-07,Illinois,Amazon,691.7371516025823,332612.0,812800026449.0836,77.60320101588212,6.423411380538584,5510341455.717737,1165079148.9960008,141444994.97306108,141252441.64004576,0.11183111482882924,Healthcare,685.7802461776458,831.8805168692143,1434.9385001229232,1023.9697203934056,Yes,
2024-04-08,New York,Google,120.12593102073227,191545.0,129450998933.15746,56.26350580717452,36.67790832169654,7704359735.952249,1994851239.4519622,437145411.2273569,433957732.96676874,3.1882664194094894,Energy,901.992769814154,907.8915249111333,1199.9440829436094,52.32862349748496,No,NYSE
2024-04-09,Illinois,Google,1239.7069974963986,964313.0,19362608785.46681,17.258494841991485,13.533581887993538,3709532232.072012,,110709758.15026514,3247801291.70606,1.534772509633101,Healthcare,769.6006965821831,869.6645060544763,,672.7997229779965,Yes,NASDAQ
,California,Microsoft,1248.1941758777707,432544.0,689948881139.2472,55.01934753465742,22.48580131620063,7304936544.742562,2439318726.481324,220029522.58252233,2005885685.1191022,2.1591449798261815,Finance,1378.0057672963435,981.7033166974612,145.6412627879647,971.7110182100539,Yes,NASDAQ
2024-04-11,New York,Tesla,,431000.0,302090403970.59283,42.59500201983827,44.168339810140154,4107351806.5787206,1082539403.2723,595119427.6103044,2836591423.2448463,4.365436976073449,Healthcare!,1411.0226587821828,1413.4177452760325,192.64661770716768,843.3347016446769,No,NYSE
2024-04-12,Illinois,Google,561.9991889606647,24723.0,,22.13381698675693,48.53057049276656,2797334408.742846,584604021.0860139,976662971.1464212,1155465005.3483813,4.900105473793724,Tech,205.37107068179006,613.7274041218369,51.670894152151845,,Yes,NYSE
,Florida,Apple,1209.685878446386,848078.0,,84.9439937859017,,6097630751.175403,2494986420.147622,449239849.91513276,3247120926.498595,1.2324597721667618,Healthcare,250.66677340064103,486.6695495134854,52.75912267604105,1237.4083009454882,No,NASDAQ
2024-04-14,New York,Amazon,854.2961859431324,722615.0,469571006619.29694,6.047702607417939,41.75665313092954,6869088718.942195,3971852555.4713306,687204975.2402415,1214223438.012284,4.741266426766508,Tech,569.1796227369772,,1407.8116084535197,918.0889137193282,,NASDAQ
2024-04-15,New York,Apple,1247.6018473975234,525362.0,,34.652186303420066,2.7621148280380514,4593476318.234463,3264124836.4673367,539470728.5772707,2304117908.5969725,3.4436347444085955,,,263.255932442312,1394.1746053508737,,No,
2024-04-16,Florida_,Amazon,965.6152492453799,780533.0,585492738556.8429,,42.3939440865341,5655441812.82366,1160821185.828234,498408098.50100833,2393651625.965951,4.757069571786354,Energy,899.796704358632,204.0622330276569,1017.9530095719631,585.5284308853408,Yes_,NASDAQ
2024-04-17,Texas,Amazon,1187.3879361585562,289642.0,513656846314.2338,14.120659918084508,31.51256507541722,6940966682.484713,2183589257.7888923,64797726.42016719,888423382.372812,2.81183499310605,Energy,1171.081637192102,536.3940709650703,,,Yes,
2024-04-18,California_,Google,,721882.0,496195079458.48517,33.2241408214427,24.486437802740937,7677332805.523538,4276166293.6840096,144382972.5350519,4381051011.16556,4.803781424957353,Tech,246.8631730645267,934.4865567818304,794.1522621425548,,Yes,NYSE
2024-04-19,Texas,Google,650.504548912716,622169.0,333401419829.8717,,44.50918888634866,8955819219.351679,888361773.6734092,883069423.4596441,2629152699.259973,4.462277290737168,Tech,1213.8275593124336,,394.871271328082,945.0743490482897,Yes,NYSE
2024-04-20,Illinois,Apple,1439.0214968928994,414757.0,72109056081.76814,,42.28232740307005,3546087518.437017,2660449645.357417,410223298.6102991,,0.6429587061272302,Healthcare,934.5410545392053,1105.114256459293,1375.8583212077733,146.36975888995497,,NYSE
2024-04-21,Florida,Amazon!,834.6150460743248,571217.0,90430676600.04547,13.251976258687366,14.91756028808324,9514821051.273083,1781221920.6533315,614371043.3371325,1312752223.9100707,1.5539496355086524,Healthcare,1472.2824681527522,626.2777774677219,452.65262767105753,82.25097112100872,Yes,NASDAQ
2024-04-22,Texas,Apple,927.3798018837806,124199.0,434344496132.7465,71.66279523627905,,6373160821.420753,620986356.1721139,,861762493.7461561,,Tech,994.1931332196718,1447.0815478932593,1122.52332837697,683.4657281714414,No,NASDAQ
2024-04-23,New York,Tesla,369.7070771513864,232525.0,356437334693.17206,10.001000699580306,5.064597589752393,7877231125.106779,249614614.1624001,378944491.3132797,90181436.43588632,2.8604966302512853,Energy,1088.3326818740406,874.158214028311,405.88174284962554,1200.682056759085,Yes,NYSE
2024-04-24,,Apple!,957.1936446695508,,516618669869.8233,10.634345006104196,41.15592037982177,6997990665.770902,2779401336.0905113,387877760.95667005,469413912.16656363,4.0139971575296265,Healthcare,333.0528562831458,1168.4753529633088,1311.715206171308,,No,NYSE
2024-04-25,Illinois,Microsoft,878.8310917502686,30545.0,305533331087.0107,34.005960408160306,,2056511681.7587178,103842293.8145206,555509459.4080819,737438277.3725709,,Healthcare,1164.8498352706026,1298.712786830698,994.2971799169475,1281.1204483849424,No,NASDAQ
2024-04-26,Texas,Apple,318.0156770231862,604857.0,688222181363.869,90.17429487208136,4.484529913503942,715312391.7052743,517320238.85300523,141227687.29559603,394369926.3336099,3.6337456614173833,Healthcare,164.93595764060183,1338.8271369220147,981.9077798072614,606.6254674875115,Yes,NYSE
,Texas,Microsoft,136.40129116205838,,864090867187.5011,65.93235862871506,34.18570065635936,7263138353.717184,1737886649.38059,387320314.3504086,4484406787.781423,1.8763243786779293,Energy,1001.9691324728698,801.7695370357204,191.1824932757839,,No,NASDAQ
2024-04-28,,Microsoft,,425190.0,299564325598.0808,78.16247273324734,29.067911906150872,5111015625.27797,217696574.76027814,447030871.8457988,4557200395.878025,0.6981844081391397,Tech,130.58071783061698,625.2767097250676,658.2299095953423,872.871706757248,Yes,NYSE
2024-04-29,California,Microsoft,1157.3537905579647,453115.0,193791023931.08957,18.447450400325074,29.768050047137738,7022431470.714838,2002286087.736779,985127711.0537566,4686819625.107992,1.0529177681429962,Healthcare,217.07744089891537,862.7467350482373,811.117335946919,1430.9228140653934,nan_,NYSE
2024-04-30,Texas,Tesla,808.931987836912,417313.0,117064393679.83504,,14.614110362971957,4768951196.350682,,351519623.80878913,4799308196.794686,3.7083872982416635,Energy,206.40609775905665,633.0020823452704,476.3526181961096,836.6437036062819,No,NASDAQ
2024-05-01,Texas,Apple!,378.8203067134863,889943.0,616637786530.2417,5.7738935784523395,13.398210280640978,3123032969.6446238,1749430466.1916997,644614437.9912808,2459225841.5991893,0.7376716952978163,Energy,126.10189399270664,399.03670546070026,1327.4131871585253,1045.6203958896585,Yes,NASDAQ
2024-05-02,New York,Apple,1016.4568662049006,356288.0,444412135149.42883,25.240448319635583,38.150502091495596,2850894074.6864233,3955819319.481632,137501758.27648553,,1.1147335246676056,Energy,515.6514295715497,519.6837493916678,1264.6214151912716,1233.8108659919787,No,NYSE
2024-05-03,Illinois,Tesla,166.15330358392328,327968.0,188827701479.09268,63.52877050924938,12.91499270276023,7305590776.569073,3131859085.9488425,65574833.6920361,654239059.8249048,2.122763264367456,Energy,1491.8110639586773,387.51629154596844,765.7503228966685,1209.0431772587588,Yes,NASDAQ
2024-05-04,California,Amazon,690.6588719628342,24525.0,653483596558.5636,40.64840881643478,,2768524034.576281,2227060848.8297668,871554859.7998302,685346483.5565153,0.3605621534373149,Healthcare,554.9267842692276,440.68456436254945,543.0452438339667,156.02215634492254,No,NASDAQ
2024-05-05,New York,Google,286.8817996777093,583092.0,149334699822.2791,98.49837221326352,34.76997103007936,7147054032.383284,459257355.94501656,730761828.9154459,3863804917.636472,1.0634603038506492,Tech,1153.125074340897,185.73121899179452,1212.2362944081844,1124.443349184841,No,NYSE
2024-05-06,Florida,Apple,,147115.0,554746405142.1046,7.882228447740232,,3840217303.0474677,3095786381.607734,317567537.6658096,4278659847.8002896,0.7488406367061828,Tech,241.8596729927958,,335.4925989347962,1426.7018705156684,Yes,NASDAQ
2024-05-07,,Google,343.3262262793953,567134.0,527621233243.6394,99.8668259539716,29.767964292321697,7709213144.783707,818631891.5800008,504627545.09693927,3923593681.7123976,4.7566089145592025,Energy,709.0120663849093,391.16166457467443,153.6986568857675,1065.945739271837,Yes,NASDAQ
,Texas,Tesla,610.7252327137679,78261.0,734493573384.8972,64.24464412182502,29.509880995141053,1428956447.9009132,383024060.6736883,135830610.03339338,4172895867.3882656,,Tech,318.4179615690937,700.1315009719904,116.2802048043242,,No,NASDAQ
2024-05-09,Texas,Amazon,124.16779814957656,758600.0,56054530300.72609,58.07716448662917,34.24301267331247,2050594452.100251,3320013687.696293,,1382923920.1099563,4.308848550851969,Healthcare,328.5408966351459,1198.6874395556251,,,Yes,NASDAQ
2024-05-10,Florida,Amazon,626.8004893471924,501827.0,,10.653682043577565,18.559411955752367,,4560308283.115255,70423559.02823022,2330382315.015246,0.573990956333042,Tech,194.55055303235505,700.052912202607,758.8885518817588,512.6505232406636,No,NYSE
2024-05-11,Texas,Amazon,791.9757983163162,968731.0,703288734420.6726,30.966243283259615,22.504090725785602,5602750970.862428,2303021124.5089345,757057353.6355078,2296050997.0385957,4.348365661512537,Tech!,676.4640218905015,1434.1872125290874,420.2047723440723,1030.5468734817673,Yes,NYSE
2024-05-12,California,Tesla,750.7767132011716,185100.0,216909872350.41345,92.8429553877016,16.565468765840215,,205075453.44950932,,4976417487.368337,2.9971689313673484,Finance,159.52563508557063,264.3634970656302,1051.0439259748237,763.689968273152,No,NYSE
2024-05-13,Texas,Microsoft,605.0369455844088,955887.0,184221943261.12994,38.6533703029782,40.42759553471991,9028367290.25649,4401500557.320963,,4745895182.776817,4.24852961612309,Tech!,1369.2264667157083,1282.8842367149182,998.1427823587328,1348.1688416558875,Yes,NYSE
2024-05-14,Illinois,Microsoft,1266.762581702591,816915.0,432228553929.63965,67.85705404438883,6.61747692580301,2760165529.97905,334962133.2412581,862588096.6260506,2992470683.5193877,4.336743442686787,Tech,699.4554662793338,,,1462.853854461096,No,NYSE
2024-05-15,Texas,Google,260.72370400973097,8265.0,817747764215.0524,99.95215328977855,48.15140228340896,4211292910.5381446,4337579462.183665,986073263.1518204,689951868.3901528,2.981867653337045,Energy,1265.9209050849279,1404.2035037397125,561.6227580705463,1238.7129978880507,Yes,NASDAQ
2024-05-16,New York,Microsoft!,783.2602784829922,810195.0,843107043145.968,,31.778324183362948,,1959157684.1773329,254423666.28751823,1293054333.5495226,4.58847076697512,Energy,1470.2234520729926,379.3644933505491,1283.1615552293088,1489.3854453538938,Yes,NASDAQ
2024-05-17,California,Microsoft,139.96005458700373,207724.0,520935636047.24365,,44.35664554716958,3880888155.7968006,1827036153.661586,806265524.970974,1818871398.7531807,2.927241457423115,Finance,1032.7798092893474,,,555.1373676717396,No,NASDAQ
2024-05-18,New York,Amazon,153.17573437296915,16733.0,860950051824.0507,71.16159030671025,21.36894976741174,4916975854.364631,2714032617.5443134,750191299.7448198,4366070977.301179,3.5628253893918767,,1357.1905978445513,140.0709562469567,,1348.8452991940012,No,NYSE
2024-05-19,New York,Amazon,882.1054820317896,899628.0,6438265482.49888,20.639588423714443,16.680725612560636,2953175298.074678,4785428378.739349,747215402.0935588,853245222.0711817,2.080402385844163,Finance,246.28290472935345,963.2294838822577,777.4485603545894,528.4037617562003,No,NYSE
2024-05-20,Illinois,Google,870.7267160873404,616326.0,36139456900.06502,,45.046217925186774,7691167638.291637,4493712851.375382,,,4.570338472354937,Tech,1253.490786500532,367.0776159781141,276.59325279518174,221.15520919363266,No,NYSE
2024-05-21,California,Apple,,300564.0,911909772043.106,,5.0337641409275085,3939935853.4838247,2351703408.5150056,486668430.5927622,1746988519.879968,4.120812694560133,Tech,443.265133154465,1021.7501853899422,526.7256220977654,,No,
2024-05-22,California,Google,,665607.0,775556597956.0302,41.65218956713249,5.943650852113362,7295370489.587712,3479146572.79599,674200623.752599,4634558252.248052,0.8335655580846374,Healthcare,735.2671563211333,971.9525395560281,1495.8532651521239,709.7335197523946,No,NASDAQ
2024-05-23,California,Google,1441.6969795870327,942344.0,451255352192.1353,72.85046650144481,15.037404146585398,2071514681.7270434,2902188218.7918277,823894975.8894415,2519110072.6728578,2.8819392510234936,Healthcare,987.5448411867818,1389.3590255072352,374.57411938743417,1386.4638884743958,Yes,NASDAQ
2024-05-24,California,Tesla,120.60753017989816,459365.0,753856521346.5092,11.603333287615694,47.99277159013929,3770977932.4349937,3467338549.157931,479588491.3985221,3234215499.3840127,4.484136645434732,Energy,1360.13820917606,958.6808243996499,1062.5384157913008,763.6811369881218,Yes,NYSE
2024-05-25,,Tesla,192.11114293207456,22058.0,955683822261.6982,97.35582925536559,31.690123632268843,81574830.66645618,4146654367.564479,481483059.6917247,1936177803.0203853,3.9653224682947545,Tech,1370.9410113481258,641.9607768923663,395.70703637669106,1395.0672400057394,,NYSE
2024-05-26,,Google,113.89549927705302,247301.0,772317434357.4038,6.356313260154074,27.75426546110837,7586617201.553204,172565694.96008247,,942691703.3312228,4.8127639033066245,Tech,183.54844685567525,330.6733170313445,1410.2950815584265,164.01910743289872,,NASDAQ
2024-05-27,Texas,Google,318.651432983633,,842528962484.5037,62.125098311934366,,6259240556.660511,1628866693.654095,780847630.2558514,1114080406.9886599,1.156508434737974,Tech,,1003.3039623890024,499.69262523603294,1254.2421618321853,No,NASDAQ
2024-05-28,New York,Google,834.8416608654333,163434.0,760845974808.6718,58.45009660740189,20.931980348300495,8178415425.879642,4796649608.2585125,686227160.107588,4013375834.4573646,1.8372981656523901,Tech,1200.1040496921141,218.7315756881071,552.6991582377284,1150.7156892733544,Yes,NASDAQ
2024-05-29,California,Microsoft,,611777.0,169042881341.10806,17.79799443262395,37.92786772089788,4556652270.23903,4746686608.993768,451194785.5110998,4467420843.39536,2.5359594400906564,Tech,,1251.3493990365632,911.0966709459715,1093.9684965438862,No,NYSE
2024-05-30,,Tesla,116.09847902556976,609952.0,,19.337018357785333,19.722211828846593,7997606696.484678,56203327.79831481,419394723.7329968,2465428971.9001355,1.1633458501363247,Tech,88.21104528020061,408.63509306135234,902.7620681166553,564.9469898497451,No,NYSE
2024-05-31,Texas,Google,1421.657790276119,703716.0,195913711204.18582,80.30436134048955,41.33552292433758,6476177860.165513,1007280505.598839,72682384.20480174,1785036937.8435366,1.9702262759440954,Tech,702.3396373325771,810.0304024606581,889.6607652059107,1186.4514721964829,Yes,NASDAQ
2024-06-01,New York,Amazon,1271.1397961430525,78597.0,892718716716.1029,89.3184335492049,13.438024595617575,37125712.40985242,4968850834.717579,6600496.713732675,4039194899.122659,2.687696022121662,Tech,1252.4169879292456,914.1235912776234,881.2192691890491,,No,NASDAQ
2024-06-02,Illinois,Amazon,480.08809912778503,793473.0,459191248182.9949,31.886611758958107,13.949578298971408,2537689256.5900307,2464176096.9898396,528941077.1351902,3365506565.927131,,Energy,1119.6424341339705,575.610486076356,502.6709958943026,1087.0450907829138,Yes_,NYSE
2024-06-03,Florida,Microsoft,161.92191882837852,79209.0,677299775558.7174,46.606576576444,26.166926940794085,4939419630.710274,2864372733.233866,417551103.06636435,204465800.0304172,1.2834390935129032,Finance,,1012.6169774797573,679.8948238408855,850.7293628384971,Yes,NASDAQ
