Record_ID,Country,Date,Temperature_C,Humidity_%,Precipitation_mm,Wind_Speed_kmph,Solar_Radiation,CO2_ppm,Ozone_ppb,Rainfall,Storm,Snow,Cloud_Cover_%,Visibility_km,Air_Quality_Index,Region,Urban_or_Rural,Pollution_Level,Energy_Consumption_MWh
953.0,Italy,2022-08-10,,94.11005586529942,188.4076055278935,39.5395414483603,222.28562713416505,433.44578896099745,94.12603963316684,Yesxx,Yes,No,44.722065185280336,18.08662176014192,156.0,North,,Low,206.21604591444765
954.0,Spain,2022-08-11,10.208494069642786,54.538538942485914,15.310577636343336,21.27783494433305,793.4172310363447,393.18864095803326,26.399601574210255,Yes,,Yes,62.20230110448861,2.658078665154535,162.0,East,Rural,Highxx,956.4712718589548
955.0,Italy,2022-08-12,-0.3767029616363189,26.616105638105942,46.55347193058401,,142.03096080645147,407.93066912111567,94.32043814779112,Yesxx,No,Yes,53.57403178552699,10.231471721079213,51.0,East,,Medium,946.7723275725627
956.0,Italy,2022-08-13,-6.9115330712815695,33.08286633480505,129.22386441656928,39.663007504870976,712.2717243227738,367.0087484972196,58.567348892680904,Yes,Yes,,21.9877319095789,10.565886855030138,115.0,East,Urban,Medium,793.4985652600286
957.0,Spainxx,2022-08-14,27.636373475578914,,134.08493167566286,74.00911037703449,522.7441820445937,371.3822758190436,87.05927883279271,No,Yes,Yes,76.37982851020026,17.4100471321233,496.0,South,Rural,Medium,436.1619316271501
958.0,Italy,2022-08-15,17.854924838166284,46.02139668708919,83.53434876886281,4.015467300432829,490.4017388723863,448.52013242242856,25.119599941037734,Yesxx,Yes,No,5.480557361812243,0.44300431975806465,123.0,South,Urban,Low,415.2035300139031
959.0,Italy,2022-08-16,-7.1494600947414355,82.83079780224875,,81.42814750777599,1027.8742712215383,399.39999698974225,34.564229129091494,,Yes,Yes,36.24117458951898,2.7290340181577766,212.0,West,Urban,Medium,889.7966481566165
960.0,Spain,2022-08-17,13.40094740592215,79.98076564105969,140.5261166419322,75.81349315808446,201.26336015884218,431.57428784034227,27.475392661967135,No,Noxx,No,86.99027136075014,3.413573601087476,395.0,South,Urban,Low,868.710833598548
961.0,Italy,2022-08-18,,75.54413343171838,190.10184081367322,49.94166530821471,714.2617899273331,,68.80796053640562,Yes,Yes,Yes,50.26837626850141,1.2576279504960808,492.0,South,Urban,Low,924.5826161081471
962.0,Germany,2022-08-19,,85.13735075598356,145.0218802533562,39.96668267642809,986.2368670680693,448.1510330591972,,No,Yes,Yes!,7.764547737510286,12.629665681819093,175.0,,Urban,,273.19054883512814
963.0,Spain,2022-08-20,8.164336255480418,80.52446962182051,22.05412619117688,11.269705215173953,856.6761869933295,,81.32702962539275,Yes,No,No,20.753025351135978,4.5919972140629595,498.0,Southxx,,Low,662.1657197761082
964.0,Spain,2022-08-21,31.14915004653305,70.60703193259872,143.56932283456166,28.970157591516855,1180.0149853739929,395.69554181914083,,No,Yes,No,10.963953005705285,11.533396691207452,262.0,South,Urban,High,
965.0,Germany,2022-08-22,26.76424989735213,20.338176686419345,13.545265707828168,,2.5270517631312828,,32.992791578154666,Yes,Yes,,27.763330696761066,15.652244071848656,198.0,South,Urban,High,360.00411944255785
966.0,Netherlands,2022-08-23,34.84718749874169,61.254176647468775,100.50144740154781,81.88845152675877,1061.2311774204247,386.5454419483075,35.300916675187466,No,Yesxx,Yes,16.53118312643098,8.17056986578536,84.0,South,Urban,High,94.55288329534272
967.0,France,,-2.974123520493979,67.62023144519146,105.37904818457842,50.933786305812845,736.1416275045873,410.76391268666634,77.17492859050135,Yes,,No,71.19507834256686,15.377005486601593,52.0,Westxx,Urban,Medium,104.38982988509393
968.0,,2022-08-25,16.688217823113597,96.8516720709922,155.65294114121446,24.67867799283543,2.981436784952818,432.1712429965482,93.1794356448702,Yes,No,No,65.94263109074393,15.557371012872467,336.0,,Urban,High,842.8946210259065
969.0,Italy,2022-08-26,-8.990476616338952,72.03856492369509,2.311729881046598,1.8089348520965887,558.592585648209,441.37865373453246,91.67590127444294,No,,No,13.507886707247685,5.268461314813154,238.0,,Urban,Medium,341.7417013975755
970.0,,2022-08-27,31.276100124005602,66.03790041770277,174.95041342005376,52.3920968672742,920.9248525668083,402.38392242252405,19.112879890965253,Yes,Yes,Yes,,0.3148919480612977,67.0,East,Urban,Low,890.3932515231438
971.0,Italy,2022-08-28,8.329014463722615,63.29550747889697,132.77694594160602,75.20870961781307,219.05603413294097,391.78594581145853,33.619321297781006,Yes,No,Yes,29.584157901108476,2.0656370641266464,172.0,South,Rural,Low,286.2844682968092
972.0,Italy,2022-08-29,-6.534667671059083,28.26343949939888,6.238169996437559,76.6493785626302,814.1726178148745,422.85180536398343,70.49637693309506,,Yes,Yes,33.72159693516886,16.47047480341586,112.0,North,Urban,Medium,202.6594414802101
973.0,Germany,2022-08-30,6.232861718312989,54.20959019077705,32.006055188555926,,167.60210439854,,65.66955766820044,Yes,No,No,57.597976765860196,8.106146300282477,288.0,South,Urban,Medium,392.87008679888703
,Germany,,4.345620644083807,30.748455399827705,7.903505995370508,99.50620117048977,964.1429265475747,417.1801429362949,41.50261584150098,Yes,Yes,Yes!,89.86890452054256,16.7819203223694,455.0,Eastxx,Rural,Low,723.9781139237259
975.0,Germany,2022-09-01,28.300060036187134,24.215820047793947,153.18792009028118,56.877991625708965,682.1560419854852,430.42189078923684,87.65589910731867,No,Yes,,89.73250173386327,10.950286406936156,184.0,West,Urban,Medium,620.1889792227907
,Germany,2022-09-02,-3.6694289057069422,46.3575353715124,34.181018481732735,33.20070367074659,40.66398319857516,434.11272677215675,21.741964760668232,Yes,No,No,41.30214964421567,3.9479077544342056,273.0,South,,Medium,
977.0,Spainxx,2022-09-03,17.78876609688108,71.63537349568522,9.119996733304458,39.28077470714808,109.05084899032396,375.4314041682493,67.51286902766915,No,No,Yes,39.31951506129884,14.244745141880063,,North,Rural,Low,
,Italy,2022-09-04,29.695959344879597,,27.597546364992077,12.443684923788767,1036.638059602852,407.14581210396483,,No,No,Yes,51.79758709165617,11.163726852651747,94.0,South,Urban,High,978.4166960972854
979.0,France,2022-09-05,26.97690497711826,84.829269379529,111.91140078418931,49.33558483464064,39.601700466941296,,,No,Yesxx,No,47.41150070361784,,47.0,North,Urban,Low,271.895500499997
980.0,Italy,2022-09-06,36.79525594332011,43.57518805079229,,75.32954378072907,358.25111867311165,429.7756211601333,44.8737913404266,No,,Yes,6.178502383282403,1.7543399089906075,296.0,South,Urban,Low,530.084779225923
981.0,Spain,2022-09-07,-9.96851248043136,23.679729468531015,49.25147059818406,40.941009749092736,680.2942650901144,362.5095173007503,98.17615894848635,,Yes,,57.8749451552224,2.045967123128807,80.0,South,Rural,Medium,227.61416004080115
982.0,,2022-09-08,7.690076746239789,52.21425407497356,188.58705614682583,86.6852657517033,256.1277364507666,437.1684500501251,,Yesxx,No,No,58.473245966033936,3.7702322829275747,318.0,West,Urban,Medium,992.1854960004623
983.0,Italy,2022-09-09,8.479177457209783,45.18234325312434,,47.675237802009505,269.0785988822677,390.68096048715756,97.84840535104567,No,Yes,Yes,45.03374087328811,13.458622385151987,156.0,West,Rural,Low,348.3037573003536
984.0,Italy,2022-09-10,,49.70116277787386,62.89218792437949,90.06098243997138,931.240813980911,366.7268277823065,32.95188250393305,Yes,,No,41.39647433201971,14.55942844232329,232.0,,Urban,Low,901.961633133305
985.0,Germanyxx,2022-09-11,30.863330309616444,64.72791527000842,94.91438639431158,70.32037649944385,,429.58149143997514,79.11468390533881,Yes,No,,93.89457447845831,12.61831705530476,,North,Urban,High,429.0393000464403
986.0,Spain,2022-09-12,24.444533669356673,22.43308185771582,103.36463845503938,5.500970158936013,46.299539371590015,370.0286387033447,,Yes,No,Yes,60.08240018081437,6.745367754003904,25.0,East,Rural,Low,716.2176134972957
987.0,Italy,2022-09-13,16.40411952323894,49.66445890984474,151.23515498288617,6.701746470698488,865.3461600075284,389.4414673675063,86.2880758715891,Yes,No,No,81.62794402127655,8.809400863105576,457.0,West,Rural,Low,905.4080026884936
988.0,France,2022-09-14,10.25094684160927,64.69066475889028,85.58931096815883,80.0106400749878,1145.2391500498222,406.68761962167804,72.42467173831585,No,No,No,95.38410641325122,14.191195558928678,78.0,South,,Low,621.2041429272819
989.0,France,2022-09-15,34.77078463680879,54.477669677322204,,35.68237124569007,998.3207719310352,386.0029938537712,71.41231883084882,No,,Yes,81.01016899794168,13.197101400738882,158.0,North,,High,230.88777758237754
990.0,Germany,2022-09-16,3.2232611256730586,73.37831542381949,82.5131128558499,18.924507377078992,658.274435370078,367.9028742474491,69.46369815507553,,No,Yes,94.2979572133308,,423.0,South,nan_,Low,797.5667745335893
991.0,Germany,2022-09-17,6.727074529049368,34.89054335348058,152.56416224622203,86.53204809939223,,390.60937960394307,,Yes,Yes,Yes,75.92935768320831,4.822751082032529,48.0,South,,High,908.9004029955823
992.0,Italy,2022-09-18,37.63157259790377,32.306248741103154,111.18679721760077,98.33066662274452,1110.1982050654149,364.4244370588444,30.528799847007807,No,Yes,Yes,17.01205218929973,0.08977782599098427,391.0,West,Rural,,89.11406411448463
993.0,,2022-09-19,-6.768748828604201,44.6299539265424,165.55612202876765,80.87482352412624,919.4705259818452,421.9155462595273,12.710231637347071,No,No,Yes,22.69304226802208,5.328842015977953,176.0,North,Rural,Low,373.34998658540917
994.0,Spain,2022-09-20,29.030614838438204,28.138339348235533,10.747157745943635,72.51295137487138,684.788689482004,367.1504964318826,,Yes,Yes,Yes,19.389525092833026,6.957829287472332,191.0,South,Urban,High,992.6220064266475
995.0,Netherlandsxx,2022-09-21,25.90298690920222,38.90094954895968,180.86127215161093,0.09585597765613407,1055.7867826961735,398.2382536370388,25.510399298700364,No,Yes,Yes,32.21260892531161,19.210269285843758,172.0,West,Rural,Medium,651.8707166713475
996.0,France,2022-09-22,35.09442140756551,,163.87808899540457,10.59739262326712,722.0548361733257,,71.14455371448746,Yesxx,No,Yes!,35.49927956039052,4.354645466177047,167.0,North,Urban,,174.16749265835506
997.0,Spain,2022-09-23,-5.471833650844257,52.15822028798178,163.70093922892042,,1168.205601122528,444.5066939354006,,No,Yes,No,81.11819784806055,16.52808701469619,124.0,North,Urban,Medium,843.0668705554075
998.0,,2022-09-24,38.52219834111148,,28.06176786501384,40.9564504197738,1029.9485739541228,357.8258354100901,,No,Yes,,36.0851965684258,12.450230579662636,257.0,,Rural,Medium,471.11051169879994
,Italy,2022-09-25,-8.558103282242564,42.92304645699111,,1.947532431963439,,443.04552750185957,79.27911930016724,Yes,Yes,Yes,72.72186774763433,,180.0,Southxx,Urban,Mediumxx,861.8465626899945
1000.0,Netherlands,2022-09-26,6.885172084943594,20.298473182249044,196.05232513704937,74.08696665320537,1107.4034515381793,370.82263573252806,14.64833573549419,Yes,No,Yes,90.38167736850914,,206.0,North,Rural,Low,763.5068563822451
1001.0,Netherlands,2022-09-27,-5.758674288790763,64.56539483512728,190.05501194643014,,410.9267444209021,,,,No,No,11.45534156088993,10.203173145043891,54.0,North,Rural,,722.093625123613
1002.0,Italy,,-7.441190269473471,75.35532377743965,,65.8825028535888,841.1124256285185,359.04952541776754,40.27677704156594,Yes,,Yes,0.026125294294754298,6.883003273024628,151.0,West,Rural,High,270.23211272770897
1003.0,Italy,2022-09-29,38.23605365957243,51.30529458956745,86.5805340312831,46.83357451670741,205.53072336570796,448.87023772824625,21.947450552290036,No,,Yes,88.86585950591338,4.523002361621771,155.0,East,Urban,,558.4435160631652
1004.0,Germany,2022-09-30,25.98341255802687,,31.188621504252858,2.6497714393127425,1074.4378980700017,430.7632752888834,92.22122448038134,,Yes,No,,5.057018793507416,261.0,,Urban,High,855.2868379310148
1005.0,Spain,2022-10-01,15.284492286264488,59.251023958440285,52.52763437821537,63.592456806541286,297.66017986634273,356.29510993479596,65.96528418251245,No,No,,15.343775014335959,11.70411530671231,423.0,South,Urban,Low,854.2311876819655
1006.0,Spain,2022-10-02,-4.590546162174616,,36.945698649140304,78.80859838775025,1138.8390139520168,371.41110434320154,88.78563521257942,No,No,No,29.52087770458167,13.762121051881035,450.0,North,Urban,High,170.55237302488214
1007.0,Germany,2022-10-03,16.301170851194737,71.51409759924695,16.187406307042252,15.597678886620125,20.38974881697424,404.85449931177556,71.38468566618188,,,No,18.602610777384253,9.379425172948643,463.0,South,Urban,Low,
1008.0,,2022-10-04,,78.66377190279692,115.89577317961346,89.10821569180601,818.2042760836799,402.3572011140371,99.27508654032955,,Yes,Yes,79.36520035046118,18.83471673492769,246.0,East,Urban,Highxx,459.855768299413
1009.0,,2022-10-05,3.579363868789402,76.37045417380314,48.157138549337986,18.156176311741923,180.0674036418676,412.9269202956075,,Yes,Noxx,No,,14.571328523337431,118.0,North,Rural,Medium,480.87616401144675
1010.0,Francexx,2022-10-06,20.90517735918808,46.293355216505006,198.44809059319712,42.28366348935941,924.9737666224933,396.3506677158385,14.838691716579216,Yes,No,No,16.730428779525642,17.83515931803425,193.0,South,Urban,High,457.8556136183575
1011.0,Netherlands,2022-10-07,,87.41685315562748,103.08795018605575,52.71870234090279,,423.416430579624,,No,Yes,No,58.35637748879261,9.513270925766754,265.0,South,Rural_,Mediumxx,95.95189234560975
1012.0,Germany,2022-10-08,12.162940876266461,95.74790164589314,71.8188640877119,31.38657578902182,1091.5803030770023,384.84856037463476,62.95893957718423,Yes,Yes,Yes,20.80910574592838,0.2976585591161607,252.0,South,Rural,Medium,903.518065283552
1013.0,Spain,2022-10-09,14.664927683139297,43.76593783950655,182.63243428056143,50.04571989543778,858.0830516573726,,41.29556851518791,No,No,No,19.755597241760004,11.84141059214366,2.0,West,Urban,High,781.4589241329841
1014.0,Spain,,22.57143858545148,41.01753498302816,124.14923540950362,71.83563892864221,921.9191863781962,353.3779485020009,20.16035208687552,No,No,Yes,59.544700381077476,16.3651875895071,247.0,Southxx,Urban,,431.31406860916155
,France,2022-10-11,-3.7680978672476018,76.32846077831363,25.415763833434358,71.44552006273499,144.57524301622718,,31.432576772678395,No,,No,66.46870368743888,10.730701185796153,,East,Urban,Low,951.3060993857559
1016.0,,2022-10-12,31.43033511206771,76.66255670920474,,92.22827271012008,115.87345240478469,392.6878832610652,52.71136573307604,No,,Yes,34.620205210883185,11.358020963535424,110.0,South,Rural,High,541.3941210674575
1017.0,France,2022-10-13,31.846932773866463,60.8333937711128,88.21583015249172,86.20909309564657,1020.6692462240396,,56.636368319470876,No,No,No,76.34075809872351,19.499417916632456,152.0,North,Rural,Low,57.93945564542646
1018.0,Netherlands,2022-10-14,17.052330698153632,,153.02641368164817,98.51055817139483,270.92861229902394,430.6456346224039,94.11231329230247,Yes,Yes,No,83.72144893974902,7.322843687499889,321.0,East,Rural,Low,443.15369117324065
1019.0,Germany,2022-10-15,-0.6219957924558841,31.70520196285379,138.7555343404332,59.53797631243839,1040.3301912950142,374.00628016039036,18.16113234760803,,No,No,91.63442047339313,16.037456377431333,136.0,South,,High,
1020.0,Germany,2022-10-16,15.038178688563296,58.18936730164037,74.15826388620377,40.051466431163654,171.04576497317305,399.3202574269318,,,Yes,Yes,62.605992616373086,10.101484789528916,188.0,East,Rural,,998.1610905986508
1021.0,Germany,2022-10-17,-4.703035908659711,22.816549720005934,93.89586419549913,,370.1415367845715,373.3733872245477,55.54442902520155,,,No,22.002488985485137,9.274220076568653,210.0,North,Urban,High,124.00061362504755
1022.0,Netherlands,2022-10-18,28.16447487818241,24.212475361449187,103.75761269473483,24.39693703783594,1114.4864751122655,445.1165348729867,20.194082287497622,Yes,Yes,No,74.84648016869588,2.9115412621130976,240.0,East,Rural,High,306.20771190407584
1023.0,Italy,2022-10-19,5.557694596039534,24.294762730862722,84.49218626903598,15.092399865456297,1007.6613996977676,,71.9021820949007,Yes,Yes,No,10.78458412473654,14.967901671620929,186.0,West,Rural,Low,678.2704152025956
1024.0,Spain,2022-10-20,5.5547326548977125,59.34305384686178,21.544274806382923,72.66669740505198,65.09117268661804,417.79024007160035,56.35252821855437,No,Yes,Yes,18.121486147430886,16.465888444439074,93.0,West,Urban,High,
1025.0,Netherlandsxx,2022-10-21,37.25244059508022,67.11716424112608,181.08917595117427,65.4242297255102,537.7170123421964,403.1224149356924,51.35607259285787,Yes,Yes,No,83.27881273441963,8.617548901538505,128.0,,Urban,,112.2317617910824
1026.0,Germany,2022-10-22,11.092930491900454,20.27899972102056,134.51199825889339,29.22941961065526,1091.8414105723327,378.1829768965101,69.04725164488809,Yes,Yes,,91.08294424805332,15.270611867478072,406.0,South,Urban,High,385.91353054152864
1027.0,Netherlands,,29.478764790974722,70.603712321555,,89.21374837720002,17.709410550136795,370.04298809392395,35.90332219396109,Yes,No,No,6.671706605800287,11.622415735996652,487.0,South,Urban,Low,895.4584170404466
1028.0,Netherlands,2022-10-24,21.858134132908667,59.17606017117389,113.91738916411443,55.22863453068966,128.78338412178687,415.6645514082991,40.539439151433484,Yesxx,No,No,31.212153082356565,5.151086292776719,128.0,South,Rural,High,577.1796895453701
1029.0,Italy,2022-10-25,5.808785232463352,37.904150884933074,42.63272345303608,6.901902925534465,774.2350620546641,442.1707184989956,24.642864848873558,Yes,No,Yes,62.91775318004127,18.474310557757786,10.0,South,Urban,Medium,745.714355362453
1030.0,,2022-10-26,-3.810461977632303,21.208009766120803,106.11126655571607,6.145092493273507,125.98017948277169,371.28936970227755,57.135337153386956,Yes,nanxx,Yes,93.86477399365236,13.935428273940502,207.0,North,Urban,,285.01495182322543
1031.0,,2022-10-27,,32.48825598755427,149.2055555393632,14.318695008107374,538.6059013684924,407.1764334373447,,Yes,Yes,No,57.0725440571345,17.566692353574574,28.0,,Urban,Medium,892.9291846631106
1032.0,Netherlands,2022-10-28,28.12518403441841,68.02657884731927,106.73487290270234,21.126336806296607,609.3873383002446,402.93249717969974,33.42977775331605,No,Yes,No!,82.09925522913719,5.6292885126554415,102.0,West,Rural,Low,560.769479247679
,France,2022-10-29,-1.5417923683898405,72.70721629919865,96.1330745313241,88.74373414282631,1032.304876208446,414.16530964299324,21.226798697891667,Yes,No,Yes!,92.2755118972511,18.32726378693132,,East,Urban,Low,353.8880390939079
1034.0,Spain,2022-10-30,2.4557940256047655,71.76489614951286,,77.84483791836348,1148.8689843444204,,12.090268383864444,No,Yes,Yes,51.9042886252295,7.293337224162933,6.0,North,Urban,Low,655.1004938650036
1035.0,Spain,2022-10-31,28.311865119721503,,152.3245586433397,20.17241390172052,,377.27946067322154,27.40170442971261,Yes,Yes,Yes,74.04495695856589,0.1906377185659558,165.0,West,Urban,High,406.948902770374
1036.0,Spain,,39.18154527463079,92.89714512017812,150.66793391746506,,612.4323860459787,419.14416917188726,32.26835771437783,Yes,Yesxx,Yes,66.24129126463826,1.5005687592967631,3.0,South,Urban,High,
1037.0,Netherlands,2022-11-02,32.182064330961836,,150.01404558861267,,872.1544061874849,377.26598132797403,53.689267607376706,No,Yes,Yes,,1.7867696879855655,227.0,West,Urban,Low,766.7733432231784
1038.0,Netherlands,2022-11-03,24.207577550855248,,49.23399958244352,87.1523072917708,231.00793997773025,415.2993679769321,31.68969611119626,Yes,No,Yes,51.70666670086065,4.142867364105436,265.0,North,Urban,Low,107.74019880757201
1039.0,Italy,2022-11-04,35.77129704280392,33.31847517639205,123.57899357304719,31.672912357320783,1129.0302487677382,379.9933353096348,83.58881443007364,No,No,No,62.319165722759706,,53.0,East,Urban,Mediumxx,663.9075624972128
1040.0,Germany,2022-11-05,4.261783436378606,57.64549699402735,155.7814626019593,52.54965735217054,,358.24227437461377,52.67160011156436,No,Yes,No,55.437450613913384,1.1578798806243995,,North,Rural,Medium,
,France,2022-11-06,-9.517390035307319,61.7216941908642,112.37885387273776,89.03775487682022,2.1526440867455143,,66.1429687885078,,Yes,,63.77430119521432,17.90784864665944,247.0,East,,Medium,513.5663112621216
1042.0,Spain,2022-11-07,6.048403646032604,81.62842006626657,155.79546968698904,77.06317672065411,750.7996341640167,433.4096247437755,28.714451003111545,No,No,Yes,,16.566201673999245,471.0,East,Urban,Medium,342.50000258429645
1043.0,,,38.59671592477087,69.72151479962608,170.88067966370528,89.15094582878127,409.78163073692195,362.13552611188186,47.45153160769226,No,Yes,Yes,22.249701482039818,15.256464660336565,413.0,South,Urban,Low,275.0175479656536
1044.0,Italy,2022-11-09,34.09851651718093,,34.778011912113115,27.807385064696575,477.738288357668,383.05132207324505,,Yes,,Yes,69.36184502854458,9.582667922292597,498.0,East,Rural,Low,690.2953909605594
1045.0,Spain,2022-11-10,-7.4821871951389864,42.60117192871046,61.26816511057529,69.09341479816052,265.72461102880027,,37.994129913914804,No,Yes,No,38.40316836614899,8.502963076445324,265.0,East,Rural,Medium,810.8656211304345
1046.0,France,2022-11-11,15.09792156395157,97.83654006120702,120.26192879091249,11.40125938595462,,355.78597091210946,40.25776680154243,No,Yes,Yes,12.774151418395995,8.50728970806676,235.0,South,Rural,Medium,386.24606161248033
1047.0,Germany,2022-11-12,-6.049506784618666,42.76239947132058,57.93567726934059,61.620785797025846,993.5797721072277,409.951953337261,,Yes,Yes,No,85.1324194969941,5.235348197323717,437.0,,,Medium,144.20791222592044
1048.0,Germany,2022-11-13,29.4515708706433,30.357913634062797,188.2770755541733,30.402553651646357,839.0993378283433,429.8785470876146,85.34632332911342,No,Yes,No,,12.165152270104693,115.0,East,Urban,Low,21.495957611159966
1049.0,,2022-11-14,8.630778699379896,44.033335257405604,38.82684798638416,70.14803144424896,113.58450701168054,449.2329786932079,57.964683917964706,Yes,No,Yes,,1.1815930209341508,40.0,North,Rural,,579.750085332357
,France,2022-11-15,35.59725449853115,46.154911969814364,71.38959557795721,14.18745729821087,68.01580637658944,443.6032084979732,90.67696797781923,Yes,Yes,,72.11173903555698,13.175678217892088,262.0,,Urban,Low,250.0259588227992
1051.0,,2022-11-16,-7.277375599471577,30.228760723008044,198.86126051363271,66.55802690520757,607.4313569722299,354.93261116736505,76.30138026967055,Yes,No,,64.77024185147278,10.27714927706411,,West,Urban,High,412.89455086680135
1052.0,Italy,2022-11-17,26.699823669426443,76.65160819102798,37.836349214579414,70.85191352644183,876.1931560396453,375.7508698554235,14.97714273003707,,Yes,No,16.08595003153748,,480.0,West,Urban_,Low,557.276055483253
1053.0,Italy,,9.968288476295115,69.53320113823136,89.7635416115408,85.71563154922882,797.3868829157019,391.2118261530019,60.35261023163343,Yes,No,Yes,19.413812661282837,19.45483873660165,19.0,North,Rural_,High,723.5748388206968
1054.0,,2022-11-19,3.411320765432805,45.329238198678716,62.75645974872075,68.7076591032002,1036.9376324479033,437.5014347363174,72.80139676661814,No,Yes,No,14.884798376984431,17.532202757464223,261.0,Eastxx,Rural,Low,423.54237867282296
1055.0,Germany,2022-11-20,15.872456905824066,99.44000752239945,161.9598381098505,,159.9175414304724,386.00847783506657,58.67963483756719,No,No,Yes,7.254718810940586,14.39848289498979,341.0,Eastxx,,Low,702.5345191204477
1056.0,,2022-11-21,14.274334896457873,72.40088585326114,60.82944790931919,78.41596523553163,726.9031642533361,407.03123439177585,84.87782652860017,,No,Yes,28.327348298983345,8.655668252860586,,South,Urban,High,913.5517700998839
1057.0,Netherlands,2022-11-22,7.44054489356051,76.2548309364616,32.285790908382815,28.443317692235237,919.2174567960031,415.95929975455965,37.075341688126386,No,Yes,Yes,,,15.0,,Rural,Medium,277.3477042390856
,Germany,2022-11-23,22.44282685409381,64.57461200830727,186.62702607264404,67.7466485452632,1125.4089456361476,379.7958736571086,,No,Yes,No,17.295088746324737,13.297466344133293,271.0,East,Urban,,696.9396082810382
1059.0,Italy,2022-11-24,23.065812398192847,64.12597924689729,63.48047523631513,72.45277264536992,121.059644861633,408.19405442136565,67.0258475906615,Yes,Yes,Yes,,4.031982180123748,97.0,West,Urban,High,303.97928899594785
,France,,,,148.34950611311783,39.25412010854341,287.5702208661435,355.08855053964123,75.77205517412227,Yes,No,No,69.88304813016578,0.40517899853388384,406.0,East,Urban,Highxx,67.97085120188784
1061.0,Italy,2022-11-26,19.77075358871492,81.67250215752296,58.11354505006967,98.8966517753306,425.50971859543404,,78.87284814620479,No,No,No,58.34345833110019,11.464659623926355,2.0,West,Urban,High,82.75237536734336
1062.0,Italy,2022-11-27,25.5367564118284,92.8592607332479,35.7163262962749,35.60897145964583,,,10.995447109203205,Yes,No,Yes,68.14186131931349,7.8826082354043026,341.0,North,Rural,Low,702.3623158759893
1063.0,Netherlands,2022-11-28,-6.205577065031855,29.781118213111135,160.48243651309954,8.449116939490454,490.3346332876608,385.5754597381013,70.60404234924408,Yes,Yes,,43.59500105475145,17.520373327386515,283.0,Northxx,,High,149.28775019932573
1064.0,France,2022-11-29,22.956531966086523,83.6504383045725,11.116397460645299,30.34743795240089,1033.3407408182095,373.48928993110576,11.865500587196422,Yes,No,,46.990817783422614,12.91560122459279,,East,Urban_,,996.5272823786506
1065.0,Germanyxx,2022-11-30,30.19886189107261,62.74456062908813,66.39457140710729,9.94371381099074,1140.6323254584538,431.77342360339804,79.73074149471512,Yes,Yes,No,88.86649563474363,12.945002071244831,101.0,South,Rural,High,543.5949755034694
1066.0,Spain,2022-12-01,31.597199479585996,42.82473292130186,156.01633351635346,33.93041574854415,84.0943875266552,438.19230045590194,73.27946265684355,No,No,No,72.19394538454208,15.757860952726757,57.0,West,,High,312.49336647039286
1067.0,,2022-12-02,-7.917631457862053,93.67072541554569,102.42750431871109,12.787288325093005,839.6167587691804,438.8128476771732,61.06725132777463,Yes,No,Yes,58.818683804405005,6.713040022735881,,nanxx,Urban,High,
,Francexx,2022-12-03,24.870873664377214,21.38967216589605,,43.95348638592091,137.1279824985713,389.610698382856,55.56919653779023,Yes,Yes,Yes,,19.163439032663806,105.0,West,,Medium,90.10666430380599
1069.0,Germany,2022-12-04,29.848828546077883,41.92468466543973,13.363381444436918,77.7975470528668,1077.5461847242477,375.9161298006413,74.35970767452413,Yes,Noxx,Yes,66.26412911917512,4.426429829291241,167.0,,Urban,High,
1070.0,Netherlands,2022-12-05,,90.8999864420969,,,170.51825213425226,359.84122925741235,,No,Yes,Yes,,17.433597936516808,84.0,South,Rural,Low,
1071.0,,2022-12-06,17.142038211374746,58.48115949662951,34.38808111985625,56.310792546886354,,417.2407669289415,84.89704305893925,Yes,Yes,Yes,4.745792158911321,18.216820033081817,480.0,South,,Medium,
1072.0,Spain,2022-12-07,3.2557788120930216,67.91374435954714,161.74080722957103,4.382758390241548,513.3002543211732,383.01677650916685,28.110356911462084,Yes,No,Yes,39.06761062300696,0.7808075372877332,386.0,East,Urban,Medium,72.55389258055622
1073.0,Spain,2022-12-08,5.512061088998397,,112.83494403965351,88.46091692185655,458.3242591809048,,53.00099768132578,No,No,No,92.48058049248907,12.636442072572567,32.0,North,Rural,Medium,627.9284681485065
,France,2022-12-09,15.08097746329846,31.837889297867086,147.83236360865246,92.13826460817876,703.5365812316959,387.143812000444,53.81194822667199,No,No,Yes,4.464985802972022,14.988416799998149,391.0,South,Urban,Medium,448.93174185682506
1075.0,Germany,2022-12-10,-2.443083743022891,37.214008308047575,42.56653830304864,49.2357843599013,473.2277237908124,405.4723678533469,,No,No,,18.45626459186036,19.076608092509836,422.0,,,Medium,497.0798429222789
1076.0,Spain,2022-12-11,8.52584068009359,99.8903082283407,79.08510128775671,76.923116358043,281.6323280148375,366.19252626603173,27.36919633602263,Yes,Yes,No,80.87475500944623,5.0275779827620015,458.0,South,Urban,Medium,764.3380286230715
1077.0,France,2022-12-12,5.071781906526338,38.99621650049824,160.413866491012,59.291093527408,754.9726130330707,446.1337549102267,36.97747650451593,,Yes,Yes,36.495482611084554,,425.0,West,Rural,High,688.0764274839287
1078.0,France,2022-12-13,1.9124801629330417,63.13620050818769,182.16089886080474,34.06628779916326,874.0363182720814,423.2614094540561,69.67971645694692,Yes,No,No,18.58986776932371,15.46234935545108,219.0,Westxx,Rural,High,805.4858130696412
